company_name_s,posting_id,posting_title_j,job_category_kor,posting_tech_stack,company_type,exp_min,exp_max,education_s,edu_category,start_datetime,end_datetime,posting_views_total,applicants_total,hiring_process_clean,posting_tech_stack_cnt,posting_tech_stack_clean,job_category_kor_clean
(주)글로벌시스템스,51627364,AI연구개발 소프트웨어/10년↑,SW/솔루션,yolo;Python;AI/인공지능;PyTorch;DeepLearning;C;C++;PyQt,중소기업,10,20,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,78,9,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)금영제너럴,51735669,기술연구소 연구개발직 경력 채용,SW/솔루션,HW;SW;C,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,1,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,83,1,서류;1차면접;2차면접;최종합격,3,"HW, SW, C","SW/솔루션, HW/임베디드"
(주)금영제너럴,51735669,기술연구소 연구개발직 경력 채용,HW/임베디드,HW;SW;C,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,1,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,83,1,서류;1차면접;2차면접;최종합격,3,"HW, SW, C","SW/솔루션, HW/임베디드"
(주)금영제너럴,51735674,기술연구소 연구개발직 신입 채용,SW/솔루션,HW;SW;C,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,1,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,87,3,서류;1차면접;2차면접;최종합격,3,"HW, SW, C","SW/솔루션, HW/임베디드"
(주)금영제너럴,51735674,기술연구소 연구개발직 신입 채용,HW/임베디드,HW;SW;C,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,1,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,87,3,서류;1차면접;2차면접;최종합격,3,"HW, SW, C","SW/솔루션, HW/임베디드"
(주)긴트,51767966,모터제어 엔지니어(6~10년차),SW/솔루션,C;C#;C++;SW;Embedded,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,6,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,26,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767966,모터제어 엔지니어(6~10년차),HW/임베디드,C;C#;C++;SW;Embedded,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,6,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,26,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767984,임베디드 소프트웨어 개발자(5~8년),HW/임베디드,C;C#;C++;SW;Embedded,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,5,8,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,21,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","HW/임베디드, SW/솔루션"
(주)긴트,51767984,임베디드 소프트웨어 개발자(5~8년),SW/솔루션,C;C#;C++;SW;Embedded,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,5,8,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,21,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","HW/임베디드, SW/솔루션"
(주)긴트,51767995,임베디드 소프트웨어 개발자(9~12년),SW/솔루션,C;C#;C++;SW;Embedded,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,9,12,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,28,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767995,임베디드 소프트웨어 개발자(9~12년),HW/임베디드,C;C#;C++;SW;Embedded,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,9,12,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,28,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)낭만상회,51617193,프론트 개발자 시니어,프론트엔드 개발자,React;ReactNative;TypeScript;Git;Node.js;Infra;CreateReactNativeApp,중소기업,5,7,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,147,13,서류;1차면접;2차면접;처우협의;최종합격,7,"React, ReactNative, TypeScript, Git, Node.js, Infra, CreateReactNativeApp",프론트엔드 개발자
(주)낭만상회,51617223,프론트 개발자,프론트엔드 개발자,React;ReactNative;TypeScript;Git;Node.js;Infra;CreateReactNativeApp,중소기업,3,5,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,315,76,서류;1차면접;2차면접;처우협의;최종합격,7,"React, ReactNative, TypeScript, Git, Node.js, Infra, CreateReactNativeApp",프론트엔드 개발자
(주)네비웍스,51689833,AI 서비스 백엔드 개발자(3년 이상),SW/솔루션,Python;Linux;TensorFlow;PyTorch;AI/인공지능;DeepLearning,중소기업;주식회사;병역특례 인증업체,3,10,대졸(4년제) 이상(예정자 가능),대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,146,0,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,6,"Python, Linux, TensorFlow, PyTorch, AI/인공지능, DeepLearning","SW/솔루션, 인공지능/머신러닝, 빅데이터 엔지니어, 블록체인"
(주)네비웍스,51689833,AI 서비스 백엔드 개발자(3년 이상),인공지능/머신러닝,Python;Linux;TensorFlow;PyTorch;AI/인공지능;DeepLearning,중소기업;주식회사;병역특례 인증업체,3,10,대졸(4년제) 이상(예정자 가능),대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,146,0,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,6,"Python, Linux, TensorFlow, PyTorch, AI/인공지능, DeepLearning","SW/솔루션, 인공지능/머신러닝, 빅데이터 엔지니어, 블록체인"
(주)네비웍스,51689833,AI 서비스 백엔드 개발자(3년 이상),빅데이터 엔지니어,Python;Linux;TensorFlow;PyTorch;AI/인공지능;DeepLearning,중소기업;주식회사;병역특례 인증업체,3,10,대졸(4년제) 이상(예정자 가능),대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,146,0,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,6,"Python, Linux, TensorFlow, PyTorch, AI/인공지능, DeepLearning","SW/솔루션, 인공지능/머신러닝, 빅데이터 엔지니어, 블록체인"
(주)네비웍스,51689833,AI 서비스 백엔드 개발자(3년 이상),블록체인,Python;Linux;TensorFlow;PyTorch;AI/인공지능;DeepLearning,중소기업;주식회사;병역특례 인증업체,3,10,대졸(4년제) 이상(예정자 가능),대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,146,0,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,6,"Python, Linux, TensorFlow, PyTorch, AI/인공지능, DeepLearning","SW/솔루션, 인공지능/머신러닝, 빅데이터 엔지니어, 블록체인"
(주)네비웍스,51689853,Software Quality Assurance,QA 엔지니어,SW;QA;Jira;Confluence;HW,중소기업;주식회사;병역특례 인증업체,6,10,대졸(4년제) 이상(예정자 가능),대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,59,1,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,5,"SW, QA, Jira, Confluence, HW",QA 엔지니어
(주)네오커스,51701709,[강남역 병의원] PHP 웹개발자 안내,SW/솔루션,Laravel;PHP;MariaDB;HTML5;JavaScript;Git;React.jsBoilerplate,중소기업,1,10,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,185,39,서류;1차면접;2차면접;최종합격,7,"Laravel, PHP, MariaDB, HTML5, JavaScript, Git, React.jsBoilerplate","SW/솔루션, 기술지원"
(주)네오커스,51701709,[강남역 병의원] PHP 웹개발자 안내,기술지원,Laravel;PHP;MariaDB;HTML5;JavaScript;Git;React.jsBoilerplate,중소기업,1,10,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,185,39,서류;1차면접;2차면접;최종합격,7,"Laravel, PHP, MariaDB, HTML5, JavaScript, Git, React.jsBoilerplate","SW/솔루션, 기술지원"
(주)네일톡톡,51627629,프론트엔드 개발자 채용,프론트엔드 개발자,JavaScript;TypeScript;RESTAPI;Git;GitHub,중소기업;주식회사;수출입 기업,2,20,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-24 00:00:00,2025-09-22 23:59:00,138,41,서류;면접;처우협의;최종합격,5,"JavaScript, TypeScript, RESTAPI, Git, GitHub",프론트엔드 개발자
(주)네일톡톡,51627639,스튜디오 시스템 엔지니어 채용,HW/임베디드,Flutter;C++;Git;GitHub,중소기업;주식회사;수출입 기업,3,20,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-24 00:00:00,2025-09-22 23:59:00,61,1,서류;면접;처우협의;최종합격,4,"Flutter, C++, Git, GitHub",HW/임베디드
(주)네일톡톡,51728586,"윈도우 제어, 임베디드 시스템 개발자 모집",HW/임베디드,C++;Dart;Git;Jira;TCP/IP,중소기업;주식회사;수출입 기업,3,20,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,36,1,서류;면접;처우협의;최종합격,5,"C++, Dart, Git, Jira, TCP/IP",HW/임베디드
(주)넥서스커뮤니티,51629373,AI 개발자 채용,서버/백엔드 개발자,Python;C++;RESTAPI;MachineLearning;DeepLearning;OpenAPI;CoquiTTS,"",5,15,"대졸(2,3년제) 이상",초대졸(예정),2025-08-23 00:00:00,2025-09-21 23:59:00,175,25,서류;실무면접;임원면접;최종합격,7,"Python, C++, RESTAPI, MachineLearning, DeepLearning, OpenAPI, CoquiTTS","서버/백엔드 개발자, 인공지능/머신러닝"
(주)넥서스커뮤니티,51629373,AI 개발자 채용,인공지능/머신러닝,Python;C++;RESTAPI;MachineLearning;DeepLearning;OpenAPI;CoquiTTS,"",5,15,"대졸(2,3년제) 이상",초대졸(예정),2025-08-23 00:00:00,2025-09-21 23:59:00,175,25,서류;실무면접;임원면접;최종합격,7,"Python, C++, RESTAPI, MachineLearning, DeepLearning, OpenAPI, CoquiTTS","서버/백엔드 개발자, 인공지능/머신러닝"
(주)리브스메드,51766928,FPGA - HW Engineer (대리~과장급),HW/임베디드,FPGA;MCU;VHDL,"",5,8,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,13,0,서류;실무면접;처우협의;최종합격,3,"FPGA, MCU, VHDL","SW/솔루션, HW/임베디드"
(주)넥서스커뮤니티,51629406,인터페이스 개발자 채용,서버/백엔드 개발자,RESTAPI;Kafka;RabbitMQ;AmazonSQS;AWS;GCP;OAuth2;Docker;JSON;XML,"",5,15,"대졸(2,3년제) 이상",초대졸(예정),2025-08-23 00:00:00,2025-09-21 23:59:00,181,16,서류;실무면접;임원면접;최종합격,10,"RESTAPI, Kafka, RabbitMQ, AmazonSQS, AWS, GCP, OAuth2, Docker, JSON, XML","서버/백엔드 개발자, 프론트엔드 개발자"
(주)넥서스커뮤니티,51629406,인터페이스 개발자 채용,프론트엔드 개발자,RESTAPI;Kafka;RabbitMQ;AmazonSQS;AWS;GCP;OAuth2;Docker;JSON;XML,"",5,15,"대졸(2,3년제) 이상",초대졸(예정),2025-08-23 00:00:00,2025-09-21 23:59:00,181,16,서류;실무면접;임원면접;최종합격,10,"RESTAPI, Kafka, RabbitMQ, AmazonSQS, AWS, GCP, OAuth2, Docker, JSON, XML","서버/백엔드 개발자, 프론트엔드 개발자"
(주)넥서스커뮤니티,51629421,IVR개발자 채용,SW/솔루션,C++;C;SQL;CoquiTTS,"",5,15,"대졸(2,3년제) 이상",초대졸(예정),2025-08-23 00:00:00,2025-09-21 23:59:00,119,1,서류;실무면접;임원면접;최종합격,4,"C++, C, SQL, CoquiTTS",SW/솔루션
(주)넥서스커뮤니티,51629433,DB개발자 채용,DBA,SQL;RDB;AWS;MySQL;Oracle;PostgreSQL;DB;NoSql;MongoDB;Redis,"",5,15,"대졸(2,3년제) 이상",초대졸(예정),2025-08-23 00:00:00,2025-09-21 23:59:00,108,4,서류;실무면접;임원면접;최종합격,10,"SQL, RDB, AWS, MySQL, Oracle, PostgreSQL, DB, NoSql, MongoDB, Redis",DBA
(주)넥서스커뮤니티,51744001,C++ 개발자 채용,SW/솔루션,C++;Linux;TCP/IP;Docker;Kubernetes;Redis;Kafka;RabbitMQ,"",5,20,"대졸(2,3년제) 이상",초대졸(예정),2025-09-09 00:00:00,2025-10-08 23:59:00,63,4,서류;실무면접;임원면접;최종합격,8,"C++, Linux, TCP/IP, Docker, Kubernetes, Redis, Kafka, RabbitMQ",SW/솔루션
(주)넥서스커뮤니티,51744018,"시스템 엔지니어 (PM, SE, SM)",DevOps/시스템 엔지니어,AWS;Linux;Oracle;MariaDB,"",3,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-09 00:00:00,2025-10-08 23:59:00,65,1,서류;1차면접;최종합격,4,"AWS, Linux, Oracle, MariaDB",DevOps/시스템 엔지니어
(주)넥스트챕터,51758574,프론트엔드 엔지니어 (시니어),프론트엔드 개발자,Windows;GraphQL;JavaScript;Linux;React;Redux;RESTAPI;TypeScript;Vue.js,중소기업,5,20,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-09-09 00:00:00,2025-10-08 23:59:00,23,2,서류;1차면접;2차면접;처우협의;최종합격,9,"Windows, GraphQL, JavaScript, Linux, React, Redux, RESTAPI, TypeScript, Vue.js",프론트엔드 개발자
(주)노아시스템즈,51624233,리눅스 네트워크 프로그래머,인공지능/머신러닝,Linux;Utm;C;TCP/IP;Git;C++,중소기업,5,10,"대졸(2,3년제) 이상",초대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,38,0,서류;면접;처우협의;최종합격,6,"Linux, Utm, C, TCP/IP, Git, C++","인공지능/머신러닝, SW/솔루션"
(주)노아시스템즈,51624233,리눅스 네트워크 프로그래머,SW/솔루션,Linux;Utm;C;TCP/IP;Git;C++,중소기업,5,10,"대졸(2,3년제) 이상",초대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,38,0,서류;면접;처우협의;최종합격,6,"Linux, Utm, C, TCP/IP, Git, C++","인공지능/머신러닝, SW/솔루션"
(주)노아시스템즈,51765704,솔루션 백엔드(Backend) 개발,서버/백엔드 개발자,Java;Shell;Spring;SpringBoot;SpringSecurity;Linux;SwaggerUI,중소기업,3,7,대졸(4년제) 이상,대졸(예정),2025-09-09 00:00:00,2025-10-08 23:59:00,116,11,서류;1차면접;최종합격,7,"Java, Shell, Spring, SpringBoot, SpringSecurity, Linux, SwaggerUI","서버/백엔드 개발자, DevOps/시스템 엔지니어"
(주)노아시스템즈,51765704,솔루션 백엔드(Backend) 개발,DevOps/시스템 엔지니어,Java;Shell;Spring;SpringBoot;SpringSecurity;Linux;SwaggerUI,중소기업,3,7,대졸(4년제) 이상,대졸(예정),2025-09-09 00:00:00,2025-10-08 23:59:00,116,11,서류;1차면접;최종합격,7,"Java, Shell, Spring, SpringBoot, SpringSecurity, Linux, SwaggerUI","서버/백엔드 개발자, DevOps/시스템 엔지니어"
(주)노아시스템즈,51765709,솔루션 프론트엔드(Frontend),웹퍼블리셔,GUI;RESTAPI;JavaScript;React;TypeScript;IntelliJIDEA;VisualStudioCode;ApexCharts,중소기업,3,7,대졸(4년제) 이상,대졸(예정),2025-09-09 00:00:00,2025-10-08 23:59:00,58,16,서류;면접;처우협의;최종합격,8,"GUI, RESTAPI, JavaScript, React, TypeScript, IntelliJIDEA, VisualStudioCode, ApexCharts","웹퍼블리셔, 프론트엔드 개발자"
(주)노아시스템즈,51765709,솔루션 프론트엔드(Frontend),프론트엔드 개발자,GUI;RESTAPI;JavaScript;React;TypeScript;IntelliJIDEA;VisualStudioCode;ApexCharts,중소기업,3,7,대졸(4년제) 이상,대졸(예정),2025-09-09 00:00:00,2025-10-08 23:59:00,58,16,서류;면접;처우협의;최종합격,8,"GUI, RESTAPI, JavaScript, React, TypeScript, IntelliJIDEA, VisualStudioCode, ApexCharts","웹퍼블리셔, 프론트엔드 개발자"
(주)누리인포스,51682772,Citrix 가상화 엔지니어 경력 모집,DevOps/시스템 엔지니어,CitrixGateway;Linux;WindowsServer,"",1,2,"대졸(2,3년제) 이상",초대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,94,3,서류;1차면접;최종합격,3,"CitrixGateway, Linux, WindowsServer",DevOps/시스템 엔지니어
(주)누리인포스,51682776,Citrix 가상화 엔지니어 신입 모집,DevOps/시스템 엔지니어,CitrixGateway;Linux;WindowsServer,"",0,0,"대졸(2,3년제) 이상(예정자 가능)",초대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,112,9,서류;1차면접;최종합격,3,"CitrixGateway, Linux, WindowsServer",DevOps/시스템 엔지니어
(주)누비랩,51550028,Front-End Engineer,프론트엔드 개발자,React;Vue.js;Angular2;Next.js;Remix;Svelte;TypeScript;JavaScript;Vite;Webpack,기타;주식회사;병역특례 인증업체,5,10,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-13 00:00:00,2025-09-11 23:59:00,99,0,서류;코딩테스트;실무면접;처우협의;최종합격,10,"React, Vue.js, Angular2, Next.js, Remix, Svelte, TypeScript, JavaScript, Vite, Webpack",프론트엔드 개발자
(주)누비랩,51550093,앱 개발자 (Flutter),기술지원,Flutter;Kotlin;Swift;MVVM;RESTAPI,기타;주식회사;병역특례 인증업체,3,10,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-13 00:00:00,2025-09-11 23:59:00,164,0,서류;코딩테스트;실무면접;처우협의;최종합격,5,"Flutter, Kotlin, Swift, MVVM, RESTAPI",기술지원
(주)누비랩,51550595,AI Engineer,인공지능/머신러닝,PyTorch;AWS;Docker;Slack;Notion;GoogleDocs;GitHub,기타;주식회사;병역특례 인증업체,5,10,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-13 00:00:00,2025-09-11 23:59:00,161,0,서류;코딩테스트;1차면접;처우협의;최종합격,7,"PyTorch, AWS, Docker, Slack, Notion, GoogleDocs, GitHub",인공지능/머신러닝
(주)리브스메드,51766948,FPGA - HW Engineer (과장~차장급),SW/솔루션,FPGA;MCU;VHDL,"",8,17,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,23,0,서류;실무면접;처우협의;최종합격,3,"FPGA, MCU, VHDL","SW/솔루션, HW/임베디드"
(주)누비랩,51553096,Technical Product Manager,개발 PM,yolo;TypeScript;React;Node.js;JavaScript;AWS;Docker;Kotlin;Spring;GitHub,기타;주식회사;병역특례 인증업체,5,15,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-13 00:00:00,2025-09-11 23:59:00,90,0,서류;1차면접;처우협의;최종합격,10,"yolo, TypeScript, React, Node.js, JavaScript, AWS, Docker, Kotlin, Spring, GitHub","개발 PM, 웹 풀스택 개발자"
(주)누비랩,51553096,Technical Product Manager,웹 풀스택 개발자,yolo;TypeScript;React;Node.js;JavaScript;AWS;Docker;Kotlin;Spring;GitHub,기타;주식회사;병역특례 인증업체,5,15,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-13 00:00:00,2025-09-11 23:59:00,90,0,서류;1차면접;처우협의;최종합격,10,"yolo, TypeScript, React, Node.js, JavaScript, AWS, Docker, Kotlin, Spring, GitHub","개발 PM, 웹 풀스택 개발자"
(주)더블미디어,51521047,프론트엔드 개발자(부산),프론트엔드 개발자,React;NestJS;Vue.js;CSS3,중소기업,3,20,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-11 00:00:00,2025-09-09 23:59:00,372,29,서류;1차면접;2차면접;처우협의;최종합격,4,"React, NestJS, Vue.js, CSS3",프론트엔드 개발자
(주)누비랩,51602652,[전문연구요원] AI Engineer,인공지능/머신러닝,NLP;PyTorch;AWS;Docker;Slack;Notion;GitHub;GoogleDocs,기타;주식회사;병역특례 인증업체,0,0,석사졸업 이상,석박사(예정),2025-08-20 00:00:00,2025-09-18 23:59:00,174,0,서류;실무면접;처우협의;최종합격,8,"NLP, PyTorch, AWS, Docker, Slack, Notion, GitHub, GoogleDocs","인공지능/머신러닝, SW/솔루션"
(주)누비랩,51602652,[전문연구요원] AI Engineer,SW/솔루션,NLP;PyTorch;AWS;Docker;Slack;Notion;GitHub;GoogleDocs,기타;주식회사;병역특례 인증업체,0,0,석사졸업 이상,석박사(예정),2025-08-20 00:00:00,2025-09-18 23:59:00,174,0,서류;실무면접;처우협의;최종합격,8,"NLP, PyTorch, AWS, Docker, Slack, Notion, GitHub, GoogleDocs","인공지능/머신러닝, SW/솔루션"
(주)뉴로다임,51653590,AI(딥러닝) 연구 및 개발,인공지능/머신러닝,Linux;Python;TensorFlow;Keras,중소기업;주식회사,0,0,대졸(4년제) 이상(예정자 가능),대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,493,74,서류;1차면접;2차면접;최종합격,4,"Linux, Python, TensorFlow, Keras",인공지능/머신러닝
(주)다우기술,51689512,원장 개발,서버/백엔드 개발자,C;C++;Oracle;Jira,1000대기업;중견기업;코스피;외부감사법인;수출입 기업,5,20,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 00:00:00,2025-09-09 23:59:00,269,5,서류;실무면접;인적성검사;임원면접;최종합격,4,"C, C++, Oracle, Jira",서버/백엔드 개발자
(주)다우기술,51689562,HTS 채널 개발,프론트엔드 개발자,JavaScript;Mfc,1000대기업;중견기업;코스피;외부감사법인;수출입 기업,5,20,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 00:00:00,2025-09-09 23:59:00,153,7,서류;실무면접;인적성검사;임원면접;최종합격,2,"JavaScript, Mfc",프론트엔드 개발자
(주)다우기술,51689577,MTS 채널 개발,안드로이드 개발자,Kotlin;Swift;Java;Objective-C;JavaScript,1000대기업;중견기업;코스피;외부감사법인;수출입 기업,5,20,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 00:00:00,2025-09-09 23:59:00,246,15,서류;실무면접;인적성검사;임원면접;최종합격,5,"Kotlin, Swift, Java, Objective-C, JavaScript","안드로이드 개발자, iOS 개발자"
(주)다우기술,51689577,MTS 채널 개발,iOS 개발자,Kotlin;Swift;Java;Objective-C;JavaScript,1000대기업;중견기업;코스피;외부감사법인;수출입 기업,5,20,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 00:00:00,2025-09-09 23:59:00,246,15,서류;실무면접;인적성검사;임원면접;최종합격,5,"Kotlin, Swift, Java, Objective-C, JavaScript","안드로이드 개발자, iOS 개발자"
